"exclude","partyabbrev","text","doc_id","party","partycolor","partyorder","corpus_line_id","heading_order","doc_line_id","sentence","doc_sentence_id","corpus_sentence_id","heading","paragraph","context_after","context_before","partyname_in_text","sentence_id"
0,"GRÜNE","Wir wollen kleine regionale Schlachthöfe und mobile Schlachteinrichtungen fördern, die Tiertransporte entbehrlich machen und Wege verkürzen.","gruene.txt","41113","darkgreen",4,1316,0,70,"Wir wollen kleine regionale Schlachthöfe und mobile Schlachteinrichtungen fördern, die Tiertransporte entbehrlich machen und Wege verkürzen.",336,3737,"1. Raus aus der industriellen Massentierhaltung","Wir wollen, dass die Tiere ein besseres Leben haben: mehr Platz in den Ställen, Zugang zu frischer Luft und Tageslicht, kein Kükenschreddern, keine Amputationen und Qualzuchten, tiergerechte Fütterung und deutlich weniger Antibiotika. Tierschutz schützt auch unsere Gesundheit. Mit der Eindämmung des Antibiotikaeinsatzes in der Landwirtschaft reduzieren wir auch die Gefahr multiresistenter Bakterien. Gute Arbeitsbeding ungen und das Wohl der Tiere müssen im Vordergrund stehen – von der Aufzucht und der Haltung über den Transport bis zur Schlachtung. Wir wollen kleine regionale Schlachthöfe und mobile Schlachteinrichtungen fördern, die Tiertransporte entbehrlich machen und Wege verkürzen. Wir wollen die industrielle Massentierhaltung in den nächsten 20 Jahren beenden. Das fördern wir mit einem Pakt für faire Tierhaltung, damit sich tier- und umweltgerechte Haltung auch wirtschaftlich rechnet. Auch aus Klimaschutzgründen ist der Rückgang des Konsums tierischer Lebensmittel eine gute Entwicklung."," Wir wollen die industrielle Massentierhaltung in den nächsten 20 Jahren beenden. Das fördern wir mit einem Pakt für faire Tierhaltung, damit sich tier- und umweltgerechte Haltung auch wirtschaftlich rechnet. Auch aus Klimaschutzgründen ist der Rückgang des Konsums tierischer Lebensmittel eine gute Entwicklung.","Wir wollen, dass die Tiere ein besseres Leben haben: mehr Platz in den Ställen, Zugang zu frischer Luft und Tageslicht, kein Kükenschreddern, keine Amputationen und Qualzuchten, tiergerechte Fütterung und deutlich weniger Antibiotika. Tierschutz schützt auch unsere Gesundheit. Mit der Eindämmung des Antibiotikaeinsatzes in der Landwirtschaft reduzieren wir auch die Gefahr multiresistenter Bakterien. Gute Arbeitsbeding ungen und das Wohl der Tiere müssen im Vordergrund stehen – von der Aufzucht und der Haltung über den Transport bis zur Schlachtung. ","FALSE",64
0,"GRÜNE","Wir arbeiten darauf hin, dass alle europäischen Mitgliedstaaten eine solidarische Flüchtlingspolitik unterstützen.","gruene.txt","41113","darkgreen",4,1469,0,223,"Wir arbeiten darauf hin, dass alle europäischen Mitgliedstaaten eine solidarische Flüchtlingspolitik unterstützen.",1110,4511,"1. Für ein starkes Europa gegen Spaltung und autoritäre Tendenzen","Denn die Differenzen innerhalb der EU sind groß. Wir arbeiten darauf hin, dass alle europäischen Mitgliedstaaten eine solidarische Flüchtlingspolitik unterstützen. Wir wollen wieder offene Grenzen im Schengen-Raum. Auch wir sind empört, wie mitten in Europa, etwa in Ungarn oder Polen, die Demokratie und der Rechtsstaat ausgehöhlt werden. Dagegen stellen wir uns. Wir wollen deswegen, dass die EUGrundrechtecharta EU-weit für alle Gesetze gilt."," Wir wollen wieder offene Grenzen im Schengen-Raum. Auch wir sind empört, wie mitten in Europa, etwa in Ungarn oder Polen, die Demokratie und der Rechtsstaat ausgehöhlt werden. Dagegen stellen wir uns. Wir wollen deswegen, dass die EUGrundrechtecharta EU-weit für alle Gesetze gilt.","Denn die Differenzen innerhalb der EU sind groß. ","FALSE",68
0,"GRÜNE","Wir machen uns für eine internationale Plastikkonvention zur Verringerung von Plastikmüll stark, fördern innovative Projekte zur Abfallvermeidung und zeigen dem unnötigen Einsatz von Mikroplastik in Kosmetikprodukten die Rote Karte.","gruene.txt","41113","darkgreen",4,1303,0,57,"Wir machen uns für eine internationale Plastikkonvention zur Verringerung von Plastikmüll stark, fördern innovative Projekte zur Abfallvermeidung und zeigen dem unnötigen Einsatz von Mikroplastik in Kosmetikprodukten die Rote Karte.",275,3676,"Für sauberes Wasser ohne Gift und Plastik","Wasser ist unser wichtigstes Lebensmittel. Damit unsere Gewässer einen guten ökologischen Zustand erreichen, richten wir das Düngerecht an ihrem Schutz aus. Wir machen uns für eine internationale Plastikkonvention zur Verringerung von Plastikmüll stark, fördern innovative Projekte zur Abfallvermeidung und zeigen dem unnötigen Einsatz von Mikroplastik in Kosmetikprodukten die Rote Karte. Hersteller von problematischen Medikamenten, Chemikalien und umweltschädlichen Pestiziden wollen wir mit in die Verantwortung nehmen, die Schäden zu beseitigen."," Hersteller von problematischen Medikamenten, Chemikalien und umweltschädlichen Pestiziden wollen wir mit in die Verantwortung nehmen, die Schäden zu beseitigen.","Wasser ist unser wichtigstes Lebensmittel. Damit unsere Gewässer einen guten ökologischen Zustand erreichen, richten wir das Düngerecht an ihrem Schutz aus. ","FALSE",18
0,"GRÜNE","Wir wollen die industrielle Massentierhaltung in den nächsten 20 Jahren beenden.","gruene.txt","41113","darkgreen",4,1316,0,70,"Wir wollen die industrielle Massentierhaltung in den nächsten 20 Jahren beenden.",337,3738,"1. Raus aus der industriellen Massentierhaltung","Wir wollen, dass die Tiere ein besseres Leben haben: mehr Platz in den Ställen, Zugang zu frischer Luft und Tageslicht, kein Kükenschreddern, keine Amputationen und Qualzuchten, tiergerechte Fütterung und deutlich weniger Antibiotika. Tierschutz schützt auch unsere Gesundheit. Mit der Eindämmung des Antibiotikaeinsatzes in der Landwirtschaft reduzieren wir auch die Gefahr multiresistenter Bakterien. Gute Arbeitsbeding ungen und das Wohl der Tiere müssen im Vordergrund stehen – von der Aufzucht und der Haltung über den Transport bis zur Schlachtung. Wir wollen kleine regionale Schlachthöfe und mobile Schlachteinrichtungen fördern, die Tiertransporte entbehrlich machen und Wege verkürzen. Wir wollen die industrielle Massentierhaltung in den nächsten 20 Jahren beenden. Das fördern wir mit einem Pakt für faire Tierhaltung, damit sich tier- und umweltgerechte Haltung auch wirtschaftlich rechnet. Auch aus Klimaschutzgründen ist der Rückgang des Konsums tierischer Lebensmittel eine gute Entwicklung."," Das fördern wir mit einem Pakt für faire Tierhaltung, damit sich tier- und umweltgerechte Haltung auch wirtschaftlich rechnet. Auch aus Klimaschutzgründen ist der Rückgang des Konsums tierischer Lebensmittel eine gute Entwicklung.","Wir wollen, dass die Tiere ein besseres Leben haben: mehr Platz in den Ställen, Zugang zu frischer Luft und Tageslicht, kein Kükenschreddern, keine Amputationen und Qualzuchten, tiergerechte Fütterung und deutlich weniger Antibiotika. Tierschutz schützt auch unsere Gesundheit. Mit der Eindämmung des Antibiotikaeinsatzes in der Landwirtschaft reduzieren wir auch die Gefahr multiresistenter Bakterien. Gute Arbeitsbeding ungen und das Wohl der Tiere müssen im Vordergrund stehen – von der Aufzucht und der Haltung über den Transport bis zur Schlachtung. Wir wollen kleine regionale Schlachthöfe und mobile Schlachteinrichtungen fördern, die Tiertransporte entbehrlich machen und Wege verkürzen. ","FALSE",100
0,"GRÜNE","Wir wollen nicht auf Kosten der Menschen in anderen Ländern Profite machen und Konflikte dort anheizen.","gruene.txt","41113","darkgreen",4,2066,0,820,"Wir wollen nicht auf Kosten der Menschen in anderen Ländern Profite machen und Konflikte dort anheizen.",3947,7348,"10. Fluchtursachen bekämpfen","Deutschland ist international ein verlässlicher Bündnispartner. Doch wir tragen derzeit mit Rüstungsexporten an Diktaturen und Krisenregionen zur Unsicherheit in der Welt bei. Deshalb beenden wir solche Exporte mit einem verbindlichen Rüstungsexportgesetz. Wir wollen nicht auf Kosten der Menschen in anderen Ländern Profite machen und Konflikte dort anheizen. Deshalb stärken wir mit fairen Handelsabkommen ökologische und soziale Standards weltweit. Wir wollen die Überfischung vor den Küsten Afrikas beenden und solche Agrarsubventionen streichen, die andernorts Landflucht und Hunger befördern. Der Kampf gegen die Klimaerhitzung ist auch ein Kampf gegen Fluchtursachen. Die beste Flüchtlingspolitik ist diejenige, die Menschenrechte konsequent schützt und dazu beiträgt, dass Menschen ihre Heimat nicht verlassen müssen."," Deshalb stärken wir mit fairen Handelsabkommen ökologische und soziale Standards weltweit. Wir wollen die Überfischung vor den Küsten Afrikas beenden und solche Agrarsubventionen streichen, die andernorts Landflucht und Hunger befördern. Der Kampf gegen die Klimaerhitzung ist auch ein Kampf gegen Fluchtursachen. Die beste Flüchtlingspolitik ist diejenige, die Menschenrechte konsequent schützt und dazu beiträgt, dass Menschen ihre Heimat nicht verlassen müssen.","Deutschland ist international ein verlässlicher Bündnispartner. Doch wir tragen derzeit mit Rüstungsexporten an Diktaturen und Krisenregionen zur Unsicherheit in der Welt bei. Deshalb beenden wir solche Exporte mit einem verbindlichen Rüstungsexportgesetz. ","FALSE",75
0,"GRÜNE","Wir werden Kontingente einrichten, wie beispielsweise ein großzügig angelegtes Resettlementprogramm, das Menschen einen sicheren Weg eröffnet und unter der Leitung des UNHCR ein fester Bestandteil der Flüchtlingspolitik in Deutschland wird.","gruene.txt","41113","darkgreen",4,1569,0,323,"Wir werden Kontingente einrichten, wie beispielsweise ein großzügig angelegtes Resettlementprogramm, das Menschen einen sicheren Weg eröffnet und unter der Leitung des UNHCR ein fester Bestandteil der Flüchtlingspolitik in Deutschland wird.",1584,4985,"1. Unser Plan für eine aktive Flüchtlingspolitik","Zweitens sorgen wir durch legale Wege dafür, dass Flüchtende nicht länger ihr Leben auf gefährlichen Fluchtrouten riskieren müssen. Wir werden Kontingente einrichten, wie beispielsweise ein großzügig angelegtes Resettlementprogramm, das Menschen einen sicheren Weg eröffnet und unter der Leitung des UNHCR ein fester Bestandteil der Flüchtlingspolitik in Deutschland wird. Der faire Anteil Deutschlands wird sich an dem vom UNHCR errechneten Bedarf ausrichten. Das ist unsere Untergrenze für eine humanitäre Politik. Auch humanitäre Visa, die Schutzbedürftigen ermöglichen, sicher nach Europa zu kommen und hier Asyl zu beantragen, können legale Fluchtmöglichkeiten schaffen. Resettlement ist eine Er gänzung zum bestehenden Flüchtlingsschutz der Genfer Flüchtlingskonvention. Das individuelle Asylrecht wird dadurch nicht an ge tastet."," Der faire Anteil Deutschlands wird sich an dem vom UNHCR errechneten Bedarf ausrichten. Das ist unsere Untergrenze für eine humanitäre Politik. Auch humanitäre Visa, die Schutzbedürftigen ermöglichen, sicher nach Europa zu kommen und hier Asyl zu beantragen, können legale Fluchtmöglichkeiten schaffen. Resettlement ist eine Er gänzung zum bestehenden Flüchtlingsschutz der Genfer Flüchtlingskonvention. Das individuelle Asylrecht wird dadurch nicht an ge tastet.","Zweitens sorgen wir durch legale Wege dafür, dass Flüchtende nicht länger ihr Leben auf gefährlichen Fluchtrouten riskieren müssen. ","FALSE",59
0,"GRÜNE","Wir laden alle ein, an der Verkehrswende aktiv mitzuwirken.","gruene.txt","41113","darkgreen",4,1426,0,180,"Wir laden alle ein, an der Verkehrswende aktiv mitzuwirken.",853,4254,"VI. WIR SORGEN FÜR SAUBERE, BEZAHLBARE UND BEQUEME MOBILITÄT","Wir GRÜNE denken Mobilität neu mit Lebensqualität, ohne Lärm, Dreck und Stau. Und dort, wo wir regieren, setzen wir das gemeinsam mit grünnahen Bewegungen um. So hat das Netzwerk Volksentscheid Fahrrad in Berlin dafür gesorgt, dass sich bei der städtischen Verkehrswende was dreht. In Berlin bringt die grüne Ver kehrs verwal tung gemeinsam mit den Radfahrer\*innen ein Radgesetz als Teil eines Mobilitätsgesetzes auf den Weg. Baden-Württemberg prescht voran beim Ausbau der Infrastruktur für die E-Mobilität. Wir laden alle ein, an der Verkehrswende aktiv mitzuwirken. Während die Große Koalition in den 1960er-Jahren stecken geblieben ist und ihre Verkehrs po litik weiterhin nur auf das Auto ausrichtet, wollen wir in ein neues, zukunftsfähiges und vielfältiges Mobilitätsangebot investieren. Da zu gehört für uns ein dichtes und modernisiertes Bahnnetz, das Pünktlichkeit und aufeinander abgestimmte Anschlüsse in ganz Deutschland – und dort wo möglich auch grenzüberschreitend in ganz Europa – garantiert. Ebenso gehören dazu sichere und schnelle Wege für alle Fahrradfahrer\*innen von jung bis alt, leise Autos ohne Auspuff und mit Fahrspaß sowie die Stromtankstelle gleich um die Ecke. Wir setzen uns dafür ein, dass auch der Fußverkehr endlich eine angemessene Wertschätzung und finanzielle Förderung erfährt."," Während die Große Koalition in den 1960er-Jahren stecken geblieben ist und ihre Verkehrs po litik weiterhin nur auf das Auto ausrichtet, wollen wir in ein neues, zukunftsfähiges und vielfältiges Mobilitätsangebot investieren. Da zu gehört für uns ein dichtes und modernisiertes Bahnnetz, das Pünktlichkeit und aufeinander abgestimmte Anschlüsse in ganz Deutschland – und dort wo möglich auch grenzüberschreitend in ganz Europa – garantiert. Ebenso gehören dazu sichere und schnelle Wege für alle Fahrradfahrer\*innen von jung bis alt, leise Autos ohne Auspuff und mit Fahrspaß sowie die Stromtankstelle gleich um die Ecke. Wir setzen uns dafür ein, dass auch der Fußverkehr endlich eine angemessene Wertschätzung und finanzielle Förderung erfährt.","Wir GRÜNE denken Mobilität neu mit Lebensqualität, ohne Lärm, Dreck und Stau. Und dort, wo wir regieren, setzen wir das gemeinsam mit grünnahen Bewegungen um. So hat das Netzwerk Volksentscheid Fahrrad in Berlin dafür gesorgt, dass sich bei der städtischen Verkehrswende was dreht. In Berlin bringt die grüne Ver kehrs verwal tung gemeinsam mit den Radfahrer\*innen ein Radgesetz als Teil eines Mobilitätsgesetzes auf den Weg. Baden-Württemberg prescht voran beim Ausbau der Infrastruktur für die E-Mobilität. ","FALSE",40
0,"GRÜNE","Wir wollen den Euratom-Vertrag, in dem die Privilegien der Atomkraft festgeschrieben sind, an die heutige Zeit anpassen.","gruene.txt","41113","darkgreen",4,1415,0,169,"Wir wollen den Euratom-Vertrag, in dem die Privilegien der Atomkraft festgeschrieben sind, an die heutige Zeit anpassen.",793,4194,"3. Effizienzrevolution auslösen","Unser Ziel ist es jedoch, dass überall in Europa das gefährliche Spiel mit dem atomaren Feuer ein Ende hat. Schrottreaktoren wie Tihange und Doel in Belgien oder Fessenheim und Cattenom in Frankreich müssen sofort vom Netz. Wir wollen den Euratom-Vertrag, in dem die Privilegien der Atomkraft festgeschrieben sind, an die heutige Zeit anpassen. Wenn das nicht erreichbar ist, setzen wir uns dafür ein, dass Deutschland aus Euratom aussteigt. Unseren Kampf gegen die Atomkraft werden wir erst dann beenden, wenn der Atomausstieg erreicht ist – in Deutschland, Europa und weltweit. Der Atomausstieg ist daher auch Außenpolitik. Deswegen wol len wir auch den Betrieb der Urananreicherungsanlage in Gronau und der Brennelementefabrik in Lingen, die noch ganz Europa mit radioaktiv strahlendem Brennstoff versorgen, schnellstmöglich, endgültig und rechtssicher beenden."," Wenn das nicht erreichbar ist, setzen wir uns dafür ein, dass Deutschland aus Euratom aussteigt. Unseren Kampf gegen die Atomkraft werden wir erst dann beenden, wenn der Atomausstieg erreicht ist – in Deutschland, Europa und weltweit. Der Atomausstieg ist daher auch Außenpolitik. Deswegen wol len wir auch den Betrieb der Urananreicherungsanlage in Gronau und der Brennelementefabrik in Lingen, die noch ganz Europa mit radioaktiv strahlendem Brennstoff versorgen, schnellstmöglich, endgültig und rechtssicher beenden.","Unser Ziel ist es jedoch, dass überall in Europa das gefährliche Spiel mit dem atomaren Feuer ein Ende hat. Schrottreaktoren wie Tihange und Doel in Belgien oder Fessenheim und Cattenom in Frankreich müssen sofort vom Netz. ","FALSE",58
0,"LINKE","Wir setzen uns dafür ein, dass auch (bis zu) vier Personen Eltern für ein Kind sein können, also in Co-Elternschaft das gemeinsame Sorgerecht innehaben. ","linke.txt","41223","purple",3,2707,0,635,"Wir setzen uns dafür ein, dass auch (bis zu) vier Personen Eltern für ein Kind sein können, also in Co-Elternschaft das gemeinsame Sorgerecht Neben den Pflichten betrifft das auch Rechte wie Kinderfreibeträge und Renten ansprüche.",2102,9473,"Ohne Angst verschieden sein können","- Kinder brauchen Erwachsene, die sich liebevoll und verbindlich um sie kümmern. Eltern und Sorgeberechtigte sind nicht unbedingt dieselben Personen. Wir setzen uns dafür ein, dass auch (bis zu) vier Personen Eltern für ein Kind sein können, also in Co-Elternschaft das gemeinsame Sorgerecht innehaben. Neben den Pflichten betrifft das auch Rechte wie Kinderfreibeträge und Rentenansprüche.","Neben den Pflichten betrifft das auch Rechte wie Kinderfreibeträge und Rentenansprüche.","- Kinder brauchen Erwachsene, die sich liebevoll und verbindlich um sie kümmern. Eltern und Sorgeberechtigte sind nicht unbedingt dieselben Personen. ","FALSE",72
0,"LINKE","Wir setzen uns für die Abschaffung der Ersatzfreiheitsstrafe ein.","linke.txt","41223","purple",3,3158,0,1086,"Wir setzen uns für die Abschaffung der Ersatzfreiheitsstrafe ein.",3344,10715,"Mehr Mitbestimmung, mehr Beteiligung","- Die lebenslange Freiheitsstrafe wollen wir abschaffen. Wir setzen uns für die Abschaffung der Ersatzfreiheitsstrafe ein.","","- Die lebenslange Freiheitsstrafe wollen wir abschaffen. ","FALSE",1
0,"LINKE","Wir fordern, die gesetzliche Realität der gesellschaftlichen Realität anzupassen und wenden uns gegen jegliche Diskriminierung, sei es privat, in der Schule oder am Arbeitsplatz.","linke.txt","41223","purple",3,2732,0,660,"Wir fordern, die gesetzliche Realität der gesellschaftlichen Realität anzupassen und wenden uns gegen jegliche Diskriminierung, sei es privat, in der Schule oder am Arbeitsplatz.",2168,9539,"XIII. Queer – Gleichberechtigung für alle Lebensweisen!","DIE LINKE setzt sich für die Gleichberechtigung aller Lebensweisen ein. Sexuelle und geschlechtliche Vielfalt ist gesellschaftliche Realität. Wir fordern, die gesetzliche Realität der gesellschaftlichen Realität anzupassen und wenden uns gegen jegliche Diskriminierung, sei es privat, in der Schule oder am Arbeitsplatz. Wir unterstützen alle Schritte, die dabei helfen, mit der staatlichen und gesellschaftlichen Heteronormativität, Cisnormativität und der Zweigeschlechtlichkeit als Norm zu brechen. Neben dem Recht auf Selbstbestimmung von Menschen mit Trans\*- oder Inter\*hintergrund im Personenstandsrecht ohne das entwürdigende Begutachtungswesen streben wir auch eine Änderung der gesetzlichen Bestimmungen im Ehe- und Adoptionsrecht ein."," Wir unterstützen alle Schritte, die dabei helfen, mit der staatlichen und gesellschaftlichen Heteronormativität, Cisnormativität und der Zweigeschlechtlichkeit als Norm zu brechen. Neben dem Recht auf Selbstbestimmung von Menschen mit Trans\*- oder Inter\*hintergrund im Personenstandsrecht ohne das entwürdigende Begutachtungswesen streben wir auch eine Änderung der gesetzlichen Bestimmungen im Ehe- und Adoptionsrecht ein.","DIE LINKE setzt sich für die Gleichberechtigung aller Lebensweisen ein. Sexuelle und geschlechtliche Vielfalt ist gesellschaftliche Realität. ","FALSE",99
0,"LINKE","Wir wollen die Verhandlungsposition von Beschäftigten und Gewerkschaften verbessern.","linke.txt","41223","purple",3,2130,0,58,"Wir wollen die Verhandlungsposition von Beschäftigten und Gewerkschaften verbessern.",311,7682,"Höhere Löhne statt steigender Rendite","Die Bundesregierung hat nichts gegen die Tarifflucht der Unternehmen getan. Wir wollen die Verhandlungsposition von Beschäftigten und Gewerkschaften verbessern. Die Arbeitgeberseite kann gegen die Allgemeinverbindlichkeit von Tarifverträgen ein Veto einlegen. Das wollen wir abschaffen."," Die Arbeitgeberseite kann gegen die Allgemeinverbindlichkeit von Tarifverträgen ein Veto einlegen. Das wollen wir abschaffen.","Die Bundesregierung hat nichts gegen die Tarifflucht der Unternehmen getan. ","FALSE",51
0,"LINKE","Wir wollen Entwicklung, Produktion und Distribution demokratisieren: Dazu gehören Open Innovation-Programme.","linke.txt","41223","purple",3,2788,0,716,"Wir wollen Entwicklung, Produktion und Distribution demokratisieren: Dazu gehören Open Innovation-Programme.",2343,9714,"Wirtschaft demokratisieren","DIE LINKE kämpft dafür, Unternehmen der Daseinsvorsorge, Banken und Versicherungen, Energiekonzerne, Unternehmen der Pharma- und medizinischen Industrie, der Post, der Telekommunikationsinfrastruktur sowie weiterer Schlüsselindustrien in öffentliche (oder genossenschaftliche) Hand und in gesellschaftliche Eigentumsformen zu überführen. Wir wollen die großen Stromkonzerne entmachten und in öffentliches Eigentum überführen. Die Energiewirtschaft soll durch Stadtwerke organisiert werden, die in den Kommunen dezentral und demokratisch gestaltet werden. Überwachungstechnologien und privatwirtschaftliche Monopole über Wissen nehmen zu. Damit der technologische Fortschritt zum Wohle aller Menschen und zur Entwicklung einer ökologisch nachhaltigen Wirtschaftsweise eingesetzt werden kann, ist eine umfassende Demokratisierung der Wirtschaft erforderlich. Wir wollen Entwicklung, Produktion und Distribution demokratisieren: Dazu gehören Open Innovation-Programme. Standards müssen offengelegt werden und Patentmissbrauch, der Produktvielfalt verhindert, muss eingedämmt werden."," Standards müssen offengelegt werden und Patentmissbrauch, der Produktvielfalt verhindert, muss eingedämmt werden.","DIE LINKE kämpft dafür, Unternehmen der Daseinsvorsorge, Banken und Versicherungen, Energiekonzerne, Unternehmen der Pharma- und medizinischen Industrie, der Post, der Telekommunikationsinfrastruktur sowie weiterer Schlüsselindustrien in öffentliche (oder genossenschaftliche) Hand und in gesellschaftliche Eigentumsformen zu überführen. Wir wollen die großen Stromkonzerne entmachten und in öffentliches Eigentum überführen. Die Energiewirtschaft soll durch Stadtwerke organisiert werden, die in den Kommunen dezentral und demokratisch gestaltet werden. Überwachungstechnologien und privatwirtschaftliche Monopole über Wissen nehmen zu. Damit der technologische Fortschritt zum Wohle aller Menschen und zur Entwicklung einer ökologisch nachhaltigen Wirtschaftsweise eingesetzt werden kann, ist eine umfassende Demokratisierung der Wirtschaft erforderlich. ","FALSE",39
0,"LINKE","Wir wollen Politik auf gewaltlose, soziale und proaktive Friedensförderung ausrichten.","linke.txt","41223","purple",3,2971,0,899,"Wir wollen Politik auf gewaltlose, soziale und proaktive Friedensförderung ausrichten.",2858,10229,"Konflikte friedlich lösen – Auslandseinsätze beenden","Wir wollen Politik auf gewaltlose, soziale und proaktive Friedensförderung ausrichten. Die Beteiligung und der Schutz der lokalen Bevölkerung stehen dabei im Zentrum."," Die Beteiligung und der Schutz der lokalen Bevölkerung stehen dabei im Zentrum.","","FALSE",93
0,"LINKE","Wir wollen die Unterbringung von Geflüchteten in Massenunterkünften beenden und dezentral organisieren.","linke.txt","41223","purple",3,2459,0,387,"Wir wollen die Unterbringung von Geflüchteten in Massen unte rkünften beenden und dezentral organisieren.",1388,8759,"Verdrängung und Gentrifizierung stoppen","- Geflüchtete dürfen nicht zum Sündenbock für die Mängel der Wohnungspolitik gemacht werden. In einer sozialen Offensive für alle können wir gutes Wohnen für alle schaffen. Wir wollen die Unterbringung von Geflüchteten in Massen unte rkünften beenden und dezentral organisieren.","","- Geflüchtete dürfen nicht zum Sündenbock für die Mängel der Wohnungspolitik gemacht werden. In einer sozialen Offensive für alle können wir gutes Wohnen für alle schaffen. ","FALSE",11
0,"LINKE","Wir leben in einem Land, in dem viele Menschen reich sind: Rund eine Million sind Millionäre.","linke.txt","41223","purple",3,2086,0,14,"Wir leben in einem Land, in dem viele Menschen reich sind: Rund eine Million sind Millionäre.",109,7480,"Einführung","Wir leben in einem Land, in dem viele Menschen arm sind. Die Schlangen an den Tafeln werden nicht nur am Monatsende immer länger. Mehr und mehr Kinder kommen ohne Frühstück in die Schule. Klassenfahrten sind oft eine finanzielle Herausforderung. Das solidarische Gewebe der Gesellschaft ist dünn geworden. Wir leben in einem Land, in dem viele Menschen reich sind: Rund eine Million sind Millionäre. Aber eine Vermögenssteuer wird nicht erhoben."," Aber eine Vermögenssteuer wird nicht erhoben.","Wir leben in einem Land, in dem viele Menschen arm sind. Die Schlangen an den Tafeln werden nicht nur am Monatsende immer länger. Mehr und mehr Kinder kommen ohne Frühstück in die Schule. Klassenfahrten sind oft eine finanzielle Herausforderung. Das solidarische Gewebe der Gesellschaft ist dünn geworden. ","FALSE",22
0,"LINKE","Wir sehen ein massenhaftes Politikversagen auf allen Ebenen.","linke.txt","41223","purple",3,2626,0,554,"Wir sehen ein massenhaftes Politikversagen auf allen Ebenen.",1857,9228,"Gerechtigkeit für die Menschen in Ostdeutschland","Treuhandpolitik, Privatisierungen und die Goldgräberstimmung krimineller Investoren in den 1990er brauchen Aufarbeitung. Wir sehen ein massenhaftes Politikversagen auf allen Ebenen. DIE LINKE wird sich daher in der nächsten Legislaturperiode des Deutschen Bundestages für eine Enquetekommission einsetzen, die diese tiefen Einschnitte im Leben Millionen Ostdeutscher aufarbeitet und damaligen Politikansätze und Institutionen wie die Treuhand überprüft. Wir werden endlich mit den Benachteiligungen für Ostdeutsche Schluss machen:"," DIE LINKE wird sich daher in der nächsten Legislaturperiode des Deutschen Bundestages für eine Enquetekommission einsetzen, die diese tiefen Einschnitte im Leben Millionen Ostdeutscher aufarbeitet und damaligen Politikansätze und Institutionen wie die Treuhand überprüft. Wir werden endlich mit den Benachteiligungen für Ostdeutsche Schluss machen:","Treuhandpolitik, Privatisierungen und die Goldgräberstimmung krimineller Investoren in den 1990er brauchen Aufarbeitung. ","FALSE",79
0,"LINKE","Wir bekämpfen Massenerwerbslosigkeit und schaffen neue Arbeitsplätze in kurzer Vollzeit.","linke.txt","41223","purple",3,2100,0,28,"Wir bekämpfen Massenerwerbslosigkeit und schaffen neue Arbeitsplätze in kurzer Vollzeit.",185,7556,"Eine Zukunft, für die es sich zu kämpfen lohnt.","- Wir haben ein Programm für die Zukunft , das sich am Bedarf und den Bedürfnissen der Menschen rientiert – weg mit der Politik von Schuldenbremse und ""Schwarzer Null"": Wir investieren in Bildung und Gesundheit, in mehr Personal in Pflege und Erziehung, in sozialen Wohnungsbau. Wir investieren in erneuerbare Energien, öffentlichen Nahverkehr, schnelle Internetverbindungen und in Barrierefreiheit. Wir schaffen einen sozialen und ökologischen Umbau der Wirtschaft. Wir bekämpfen Massenerwerbslosigkeit und schaffen neue Arbeitsplätze in kurzer Vollzeit.","","- Wir haben ein Programm für die Zukunft , das sich am Bedarf und den Bedürfnissen der Menschen rientiert – weg mit der Politik von Schuldenbremse und ""Schwarzer Null"": Wir investieren in Bildung und Gesundheit, in mehr Personal in Pflege und Erziehung, in sozialen Wohnungsbau. Wir investieren in erneuerbare Energien, öffentlichen Nahverkehr, schnelle Internetverbindungen und in Barrierefreiheit. Wir schaffen einen sozialen und ökologischen Umbau der Wirtschaft. ","FALSE",81
0,"LINKE","Wir verstehen uns im Unterschied zu allen anderen im Bundestag vertretenen Parteien als Vertreterin der Interessen der Menschen in Ostdeutschland.","linke.txt","41223","purple",3,2624,0,552,"Wir verstehen uns im Unterschied zu allen anderen im Bundestag vertretenen Parteien als Vertreterin der Interessen der Menschen in Ostdeutschland.",1850,9221,"Gerechtigkeit für die Menschen in Ostdeutschland","Wir haben eine besondere Verantwortung im Umgang mit diesen sozialen wie regionalen Ungleichheiten und Umbrüchen. Wir kämpfen für soziale Gerechtigkeit und gleichwertige Lebensverhältnisse. Wir verstehen uns im Unterschied zu allen anderen im Bundestag vertretenen Parteien als Vertreterin der Interessen der Menschen in Ostdeutschland. Das bleiben wir auch in Zukunft."," Das bleiben wir auch in Zukunft.","Wir haben eine besondere Verantwortung im Umgang mit diesen sozialen wie regionalen Ungleichheiten und Umbrüchen. Wir kämpfen für soziale Gerechtigkeit und gleichwertige Lebensverhältnisse. ","FALSE",66
